what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271366092047
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1271366092874
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1271366094643
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366101398
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366101418
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.launchShortcut.run",1271366107304
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1271366109711
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1271366109758
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366112753
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366116205
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366125841
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366125948
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1271366144050
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1271366144050
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366149512
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366224734
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1271366229316
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1271366236251
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366242698
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366274196
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366282920
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366338081
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366339844
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366472009
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1271366476327
