what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1266355584646
started,bundle,org.eclipse.wst.wsdl,1.2.0.v200904112052,"org.eclipse.wst.wsdl",1266355584646
started,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,"org.eclipse.wst.xml.core",1266355584647
os,sysinfo,,,"win32",1266355584651
arch,sysinfo,,,"x86",1266355584651
ws,sysinfo,,,"win32",1266355584651
locale,sysinfo,,,"ru_RU",1266355584651
processors,sysinfo,,,"2",1266355584651
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1266355584651
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1266355584651
java.specification.name,sysinfo,,,"Java Platform API Specification",1266355584651
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1266355584651
java.specification.version,sysinfo,,,"1.6",1266355584651
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1266355584651
java.version,sysinfo,,,"1.6.0_18",1266355584651
java.vm.info,sysinfo,,,"mixed mode",1266355584651
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1266355584651
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1266355584651
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1266355584651
java.vm.specification.version,sysinfo,,,"1.0",1266355584651
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1266355584651
java.vm.version,sysinfo,,,"16.0-b13",1266355584651
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.monitor.ui",1266355584689
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1266355584920
started,bundle,org.eclipse.wst.sse.ui,1.1.100.v200905141750,"org.eclipse.wst.sse.ui",1266355584925
