what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366479817
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366483554
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1271366495183
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271366505736
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1271366510672
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1271366511747
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.stop",1271366514422
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271366514947
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1271366515946
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271366516014
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1271366517388
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.launchShortcut.run",1271366521324
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1271366523739
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1271366523771
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1271366526403
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366527538
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366561885
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366563624
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366631654
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366634227
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366682178
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366685081
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366709720
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271366710943
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271367042621
