what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1271361718828
error,log,,,"Core exception while retrieving the content description",1271361718831
error,log,,,"Core exception while retrieving the content description",1271361718833
error,log,,,"Core exception while retrieving the content description",1271361718836
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1271361729970
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271361734174
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271361739786
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1271361739807
error,log,,,"Core exception while retrieving the content description",1271361739897
error,log,,,"Core exception while retrieving the content description",1271361739900
error,log,,,"Core exception while retrieving the content description",1271361739903
error,log,,,"Core exception while retrieving the content description",1271361739906
error,log,,,"Core exception while retrieving the content description",1271361739908
error,log,,,"Core exception while retrieving the content description",1271361739911
error,log,,,"Core exception while retrieving the content description",1271361739914
error,log,,,"Core exception while retrieving the content description",1271361740785
error,log,,,"Core exception while retrieving the content description",1271361740788
error,log,,,"Core exception while retrieving the content description",1271361740791
error,log,,,"Core exception while retrieving the content description",1271361740794
error,log,,,"Core exception while retrieving the content description",1271361740798
error,log,,,"Core exception while retrieving the content description",1271361740801
error,log,,,"Core exception while retrieving the content description",1271361740803
error,log,,,"Core exception while retrieving the content description",1271361742249
error,log,,,"Core exception while retrieving the content description",1271361742252
error,log,,,"Core exception while retrieving the content description",1271361742255
