what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1267017959286
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1267017962434
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.launchShortcut.debug",1267017965274
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1267017965347
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1267017965420
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1267017974889
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1267017974889
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1267017980419
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1267017988658
activated,editor,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.core.jspsource.source",1267017988873
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1267018012047
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1267018044599
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267018057630
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1267018058947
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1267018061054
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1267018064036
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1267018071138
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.launchShortcut.debug",1267018074598
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1267018074734
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1267018074790
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1267018076963
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1267018083168
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1267018085768
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1267018087401
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1267018256594
